post_id;text;language;publication_time;collection_time;comments;likes;reposts;citations
1640627182463594497;RT @gagalSme: Chanel                                   Wish on clearance https://t.co/teL4GFjl4D;en;2023-03-28 08:09:36+00:00;2023-03-28 09:33:51.305886+00:00;0;0;2;0
1640627169268228098;"RT @lotusworld02: For sale 
Promo promo promo
1 to 3 plots
Price: 7.5 million per plot (Negotiable)
Titles Govt. Approved excision 
Locatio…";en;2023-03-28 08:09:33+00:00;2023-03-28 09:33:51.305886+00:00;0;0;117;0
1640627146086383617;RT @spotyfrase: eladio carrion / coco chanel https://t.co/d7ediWmPjC;es;2023-03-28 08:09:27+00:00;2023-03-28 09:33:51.305886+00:00;0;0;1155;0
1640627136561127426;"RT @ANTONIE95711274: Chanel deve ritornare a casa ❤❤
Rtw 🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼❤ https://t.co/bgtBy6fdMN";it;2023-03-28 08:09:25+00:00;2023-03-28 09:33:51.305886+00:00;0;0;13;0
1640627128533237760;"RT @TuCaraMSuena: Vuelve a ver la actuación. ▶️ https://t.co/ae2m28svLe

👏🏼 ¡Nos duelen las manos de tanto aplaudir! 😱 @andreaguasch ha hec…";es;2023-03-28 08:09:23+00:00;2023-03-28 09:33:51.305886+00:00;0;0;31;0
1640627108610478081;"♥CHANELのベッド♥

一度でいいから寝てみたい(*ﾟοﾟ)♪
 https://t.co/r0YefbRo7F";ja;2023-03-28 08:09:18+00:00;2023-03-28 09:33:51.305886+00:00;0;0;0;0
1640627106567839744;"RT @lyle0_0: #JENNIE's  Global  campaign  for  @CHANEL  Coco  Crush

📍 Japan https://t.co/ZSPilCGYm6";en;2023-03-28 08:09:18+00:00;2023-03-28 09:33:51.305886+00:00;0;0;66;0
1640627095935111168;"RT @lotusworld02: For sale 
Promo promo promo
1 to 3 plots
Price: 7.5 million per plot (Negotiable)
Titles Govt. Approved excision 
Locatio…";en;2023-03-28 08:09:15+00:00;2023-03-28 09:33:51.305886+00:00;0;0;117;0
1640627082081234944;"RT @lotusworld02: For sale 
Promo promo promo
1 to 3 plots
Price: 7.5 million per plot (Negotiable)
Titles Govt. Approved excision 
Locatio…";en;2023-03-28 08:09:12+00:00;2023-03-28 09:33:51.309396+00:00;0;0;117;0
1640627054138871808;"RT @lotusworld02: For sale 
Promo promo promo
1 to 3 plots
Price: 7.5 million per plot (Negotiable)
Titles Govt. Approved excision 
Locatio…";en;2023-03-28 08:09:05+00:00;2023-03-28 09:33:51.309396+00:00;0;0;117;0
1640627048010989568;"RT @lotusworld02: For sale 
Promo promo promo
1 to 3 plots
Price: 7.5 million per plot (Negotiable)
Titles Govt. Approved excision 
Locatio…";en;2023-03-28 08:09:04+00:00;2023-03-28 09:33:51.309894+00:00;0;0;117;0
1640626981627633665;"RT @lotusworld02: For sale 
Promo promo promo
1 to 3 plots
Price: 7.5 million per plot (Negotiable)
Titles Govt. Approved excision 
Locatio…";en;2023-03-28 08:08:48+00:00;2023-03-28 09:33:51.309894+00:00;0;0;117;0
1640626976267419649;RT @spotyfrase: eladio carrion / coco chanel https://t.co/d7ediWmPjC;es;2023-03-28 08:08:47+00:00;2023-03-28 09:33:51.309894+00:00;0;0;1155;0
1640626974304653312;"RT @ahn_honeyy: GD at pfw for chanel 
GD for vogue  
GD for harper’s bazaar
GD 4th collaboration with nike
GD x nike for clothing line
GD w…";en;2023-03-28 08:08:46+00:00;2023-03-28 09:33:51.309894+00:00;0;0;14;0
1640626959985025025;"RT @lotusworld02: For sale 
Promo promo promo
1 to 3 plots
Price: 7.5 million per plot (Negotiable)
Titles Govt. Approved excision 
Locatio…";en;2023-03-28 08:08:43+00:00;2023-03-28 09:33:51.309894+00:00;0;0;117;0
1640626931606642688;"RT @FerlinaUkhti: 🅾️039
@PedjuLendir
@TjapJagoeng
@AdrieneTemok
@GDSViral
@MufdaZH
@DeHariyaPutri
@slangbasah 
@BahanPercolian
@Indo_Tjaand…";en;2023-03-28 08:08:36+00:00;2023-03-28 09:33:51.309894+00:00;0;0;65;0
1640626925554024448;"RT @lotusworld02: For sale 
Promo promo promo
1 to 3 plots
Price: 7.5 million per plot (Negotiable)
Titles Govt. Approved excision 
Locatio…";en;2023-03-28 08:08:35+00:00;2023-03-28 09:33:51.309894+00:00;0;0;117;0
1640626907631812608;"RT @lotusworld02: For sale 
Promo promo promo
1 to 3 plots
Price: 7.5 million per plot (Negotiable)
Titles Govt. Approved excision 
Locatio…";en;2023-03-28 08:08:30+00:00;2023-03-28 09:33:51.309894+00:00;0;0;117;0
1640626905891196928;"RT @lotusworld02: For sale 
Promo promo promo
1 to 3 plots
Price: 7.5 million per plot (Negotiable)
Titles Govt. Approved excision 
Locatio…";en;2023-03-28 08:08:30+00:00;2023-03-28 09:33:51.309894+00:00;0;0;117;0
1640626898693763073;"RT @lotusworld02: For sale 
Promo promo promo
1 to 3 plots
Price: 7.5 million per plot (Negotiable)
Titles Govt. Approved excision 
Locatio…";en;2023-03-28 08:08:28+00:00;2023-03-28 09:33:51.309894+00:00;0;0;117;0
1640626892305993729;RT @lyle0_0: #JENNIE's  animated  film  for  @CHANEL  Coco  Crush  campaign  playing  at  Chanel  store  📍 Seoul   🇰🇷 https://t.co/sxPJM9hP…;en;2023-03-28 08:08:27+00:00;2023-03-28 09:33:51.309894+00:00;0;0;71;0
1640626891106254848;"RT @lotusworld02: For sale 
Promo promo promo
1 to 3 plots
Price: 7.5 million per plot (Negotiable)
Titles Govt. Approved excision 
Locatio…";en;2023-03-28 08:08:26+00:00;2023-03-28 09:33:51.309894+00:00;0;0;117;0
1640626881576968198;"RT @Altercdo6921: Sarap nang jakol ko🤤👅dami lumabas muntikan pako mahuli💦🍆

Avail my tg chanel nandun full vid namin ni echo everyday may b…";tl;2023-03-28 08:08:24+00:00;2023-03-28 09:33:51.309894+00:00;0;0;4948;0
1640626855597289474;"RT @lotusworld02: For sale 
Promo promo promo
1 to 3 plots
Price: 7.5 million per plot (Negotiable)
Titles Govt. Approved excision 
Locatio…";en;2023-03-28 08:08:18+00:00;2023-03-28 09:33:51.309894+00:00;0;0;117;0
1640626854053953537;RT @cutell_: Nah teaser before sahur 🤭meh join telegram chanel i rm50 je 🤫💦 https://t.co/iEuQr11xW8;en;2023-03-28 08:08:18+00:00;2023-03-28 09:33:51.309894+00:00;0;0;8;0
1640626838299918337;"RT @lotusworld02: For sale 
Promo promo promo
1 to 3 plots
Price: 7.5 million per plot (Negotiable)
Titles Govt. Approved excision 
Locatio…";en;2023-03-28 08:08:14+00:00;2023-03-28 09:33:51.309894+00:00;0;0;117;0
1640626801918574593;"RT @lotusworld02: For sale 
Promo promo promo
1 to 3 plots
Price: 7.5 million per plot (Negotiable)
Titles Govt. Approved excision 
Locatio…";en;2023-03-28 08:08:05+00:00;2023-03-28 09:33:51.309894+00:00;0;0;117;0
1640626779541864448;"RT @cynsol: “El acto más valiente es pensar por ti mismo. En voz alta.”

COCO CHANEL";es;2023-03-28 08:08:00+00:00;2023-03-28 09:33:51.309894+00:00;0;0;45;0
1640626768884432896;RT @lyle0_0: #JENNIE's  animated  film  for  @CHANEL  Coco  Crush  campaign  playing  at  Chanel  store  📍 Seoul   🇰🇷 https://t.co/sxPJM9hP…;en;2023-03-28 08:07:57+00:00;2023-03-28 09:33:51.309894+00:00;0;0;71;0
1640626731252850688;"RT @asian_hotyoung: Roses are red                  
Violet are blue
IM USING MY HAND,MOUTH,and ASS 
but I’m thinking of you @JadeGianX…

Av…";en;2023-03-28 08:07:48+00:00;2023-03-28 09:33:51.309894+00:00;0;0;1522;0
1640626713884254208;"RT @lotusworld02: For sale 
Promo promo promo
1 to 3 plots
Price: 7.5 million per plot (Negotiable)
Titles Govt. Approved excision 
Locatio…";en;2023-03-28 08:07:44+00:00;2023-03-28 09:33:51.309894+00:00;0;0;117;0
1640626712969879556;"RT @lotusworld02: For sale 
Promo promo promo
1 to 3 plots
Price: 7.5 million per plot (Negotiable)
Titles Govt. Approved excision 
Locatio…";en;2023-03-28 08:07:44+00:00;2023-03-28 09:33:51.309894+00:00;0;0;117;0
1640626711367671809;RT @spotyfrase: eladio carrion / coco chanel https://t.co/d7ediWmPjC;es;2023-03-28 08:07:44+00:00;2023-03-28 09:33:51.857011+00:00;0;0;1155;0
1640626627611701250;"RT @lotusworld02: For sale 
Promo promo promo
1 to 3 plots
Price: 7.5 million per plot (Negotiable)
Titles Govt. Approved excision 
Locatio…";en;2023-03-28 08:07:24+00:00;2023-03-28 09:33:51.857011+00:00;0;0;117;0
1640626626328428544;RT @Altercdo6921: Yung tulog friends mo sa baba sa subrang libog mo nag jakol ka kahit alam mong na nonood yung jowa nang friends mo🍆👅sarap…;tl;2023-03-28 08:07:23+00:00;2023-03-28 09:33:51.857011+00:00;0;0;3259;0
1640626522368413698;"RT @BasahSultan: 🅾️004
@PedjuLendir
@TjapJagoeng
@AdrieneTemok
@GDSViral
@MufdaZH
@DeHariyaPutri
@slangbasah 
@BahanPercolian
@Indo_Tjaanda…";en;2023-03-28 08:06:58+00:00;2023-03-28 09:33:51.857011+00:00;0;0;9;0
1640626508174852097;"RT @uragonmulti: hello 55k.
just wanna say thank you for you guys.😜
you can also support my TG chanel.
DM for any subscribers.
rest muna fo…";tl;2023-03-28 08:06:55+00:00;2023-03-28 09:33:51.872586+00:00;0;0;272;0
1640626471399215104;RT @Altercdo6921: Chinupa ako nang seaman bago ako pina alis sa barko🍆🤤nakita nya kasi ako kagabi nag jajakol🍆💦kung paano ininum ang tamod…;tl;2023-03-28 08:06:46+00:00;2023-03-28 09:33:51.872586+00:00;0;0;7110;0
1640626439967080448;"RT @BasahSultan: 🅾️007
@PedjuLendir
@TjapJagoeng
@AdrieneTemok
@GDSViral
@MufdaZH
@DeHariyaPutri
@slangbasah 
@BahanPercolian
@Indo_Tjaanda…";en;2023-03-28 08:06:39+00:00;2023-03-28 09:33:51.872586+00:00;0;0;13;0
1640626420446814209;RT @melon_num5: Fashion blogger MOK list Weibo Night guest in 1 season in advance which is now a measure for one's fashion resource since m…;en;2023-03-28 08:06:34+00:00;2023-03-28 09:33:51.872586+00:00;0;0;5;0
1640626420430045186;"RT @BasahSultan: 🅾️008
@PedjuLendir
@TjapJagoeng
@AdrieneTemok
@GDSViral
@MufdaZH
@DeHariyaPutri
@slangbasah 
@BahanPercolian
@Indo_Tjaanda…";en;2023-03-28 08:06:34+00:00;2023-03-28 09:33:51.872586+00:00;0;0;17;0
1640626407662579712;"RT @society_pr10109: 🅾️040
@PedjuLendir
@TjapJagoeng
@AdrieneTemok
@GDSViral
@MufdaZH
@DeHariyaPutri
@slangbasah 
@BahanPercolian
@Indo_Tja…";en;2023-03-28 08:06:31+00:00;2023-03-28 09:33:51.872586+00:00;0;0;385;0
1640626386326147078;"RT @FerlinaUkhti: 🅾️038
@PedjuLendir
@TjapJagoeng
@AdrieneTemok
@GDSViral
@MufdaZH
@DeHariyaPutri
@slangbasah 
@BahanPercolian
@Indo_Tjaand…";en;2023-03-28 08:06:26+00:00;2023-03-28 09:33:51.872586+00:00;0;0;77;0
1640626320278421505;"RT @lyle0_0: #JENNIE's  Global  campaign  for  @CHANEL  Coco  Crush

📍 Japan https://t.co/ZSPilCGYm6";en;2023-03-28 08:06:10+00:00;2023-03-28 09:33:51.872586+00:00;0;0;66;0
1640626294974201856;RT @bobohuri: wearing chanel outfit, wearing nike collab shoe, attending bmw launching. YOU'RE CRAZY https://t.co/lOodCgmnPt;en;2023-03-28 08:06:04+00:00;2023-03-28 09:33:51.872586+00:00;0;0;95;0
1640626258701856768;"RT @FerlinaUkhti: 🅾️039
@PedjuLendir
@TjapJagoeng
@AdrieneTemok
@GDSViral
@MufdaZH
@DeHariyaPutri
@slangbasah 
@BahanPercolian
@Indo_Tjaand…";en;2023-03-28 08:05:56+00:00;2023-03-28 09:33:51.872586+00:00;0;0;65;0
1640626257950920708;RT @spotyfrase: eladio carrion / coco chanel https://t.co/d7ediWmPjC;es;2023-03-28 08:05:55+00:00;2023-03-28 09:33:51.872586+00:00;0;0;1155;0
1640626242948046849;RT @fairyissabey: renyang matching chanel jewellery https://t.co/7tQOKtAgvV;en;2023-03-28 08:05:52+00:00;2023-03-28 09:33:51.872586+00:00;0;0;106;0
1640626119962673152;"RT @BasahSultan: 🅾️018
@PedjuLendir
@TjapJagoeng
@AdrieneTemok
@GDSViral
@MufdaZH
@DeHariyaPutri
@slangbasah 
@BahanPercolian
@Indo_Tjaanda…";en;2023-03-28 08:05:23+00:00;2023-03-28 09:33:51.872586+00:00;0;0;16;0
1640626117944963072;RT @virgoessence: Chanel SS 1995 https://t.co/H7JBGXxjg9;et;2023-03-28 08:05:22+00:00;2023-03-28 09:33:51.872586+00:00;0;0;407;0
1640626091709849600;"RT @o_kii_inu: CHANELのリップ&amp;チークを持ち歩いているので無敵です　なんて美しい… https://t.co/Xm0g828KeP";ja;2023-03-28 08:05:16+00:00;2023-03-28 09:33:51.872586+00:00;0;0;103;0
1640626034424033282;"RT @FerlinaUkhti: 🅾️036
@PedjuLendir
@TjapJagoeng
@AdrieneTemok
@GDSViral
@MufdaZH
@DeHariyaPutri
@slangbasah 
@BahanPercolian
@Indo_Tjaand…";en;2023-03-28 08:05:02+00:00;2023-03-28 09:33:51.872586+00:00;0;0;105;0
1640626008968794112;"RT @81sennin: 【深夜の仙人'sキッチン☁️🥢】

すき焼き定食
スープ作るの忘れた💦

@yuria3sugiyama
@Tuku_P
@SayaTokugawa
@kadan_suzuka
@sakakoDX
@CHANEL_1s
@mitsubosi086
@…";ja;2023-03-28 08:04:56+00:00;2023-03-28 09:33:51.872586+00:00;0;0;23;0
1640625975175286791;RT @Altercdo6921: Chinupa ako nang seaman bago ako pina alis sa barko🍆🤤nakita nya kasi ako kagabi nag jajakol🍆💦kung paano ininum ang tamod…;tl;2023-03-28 08:04:48+00:00;2023-03-28 09:33:51.872586+00:00;0;0;7110;0
1640625968292196352;@SaraCharlesNY Lovely classic Coco Chanel Style photo;en;2023-03-28 08:04:46+00:00;2023-03-28 09:33:51.872586+00:00;0;0;0;0
1640625960570748928;"RT @81sennin: 【深夜の仙人'sキッチン☁️🥢】

ホタテふりかけの炒飯
大根レタスサラダ🥗他

@yuria3sugiyama
@Tuku_P
@SayaTokugawa
@kadan_suzuka
@sakakoDX
@CHANEL_1s
@mitsubosi0…";ja;2023-03-28 08:04:45+00:00;2023-03-28 09:33:51.872586+00:00;0;0;25;0
1640625924797501440;"RT @lyle0_0: #JENNIE's  Global  campaign  for  @CHANEL  Coco  Crush

📍 Japan https://t.co/ZSPilCGYm6";en;2023-03-28 08:04:36+00:00;2023-03-28 09:33:51.872586+00:00;0;0;66;0
1640625920099901440;@NZeroftheYear @KiwibankNZ @shaneellall @ThePosieParker Oh. Just so you know. This did not just stay in New Zealand. The footage went world wide even before that Saturday ended. I am in Australia and it was on every news Chanel here. It reached America and England. News stories. Interviews. There are dozens of internet news sites;en;2023-03-28 08:04:35+00:00;2023-03-28 09:33:51.872586+00:00;1;0;0;0
1640625914269806592;RT @lyle0_0: #JENNIE's  animated  film  for  @CHANEL  Coco  Crush  campaign  playing  at  Chanel  store  📍 Seoul   🇰🇷 https://t.co/sxPJM9hP…;en;2023-03-28 08:04:33+00:00;2023-03-28 09:33:51.872586+00:00;0;0;71;0
1640625887635984389;RT @melon_num5: Fashion blogger MOK list Weibo Night guest in 1 season in advance which is now a measure for one's fashion resource since m…;en;2023-03-28 08:04:27+00:00;2023-03-28 09:33:51.872586+00:00;0;0;5;0
1640625851237629953;"@Shaz_Kingervi @CHANEL Hi there,  
  
Sorry for the delayed reply, please let us have an item code or description so we can check for you.  
  
Thanks,  
  
Steve🙂️";en;2023-03-28 08:04:18+00:00;2023-03-28 09:33:51.872586+00:00;0;0;0;0
1640625845877506048;@basic_chanel @algore_rhythms @hsshsheheshsh @CottageGirl2003 “right-wing Marxist” HMMMMMM!;en;2023-03-28 08:04:17+00:00;2023-03-28 09:33:51.872586+00:00;0;0;0;0
1640625845105737729;RT @lyle0_0: #JENNIE's  animated  film  for  @CHANEL  Coco  Crush  campaign  playing  at  Chanel  store  📍 Seoul   🇰🇷 https://t.co/sxPJM9hP…;en;2023-03-28 08:04:17+00:00;2023-03-28 09:33:51.872586+00:00;0;0;71;0
1640625844464021504;"@yoppi4646 あんまブランド詳しくなくて🙇🏻‍♀️💔
CHANELのハンドクリームはいい匂いしそうでいいね👍
私はCHANELのボディローション使ってるよ🥰いい匂いする〜✨️";ja;2023-03-28 08:04:17+00:00;2023-03-28 09:33:51.872586+00:00;1;0;0;0
1640625841125359616;@taka_kojima3493 CHANELちゃん格好いい〜🥰;ja;2023-03-28 08:04:16+00:00;2023-03-28 09:33:51.888204+00:00;0;2;0;0
1640625831868354562;"@Ayar2030 Noir Chanel فخامة وأصلاً للمناسبات 
Mademoiselle Chanel أنوثة استخدام يومي";und;2023-03-28 08:04:14+00:00;2023-03-28 09:33:51.888204+00:00;0;0;0;0
1640625751056871424;RT @fairyissabey: renyang matching chanel jewellery https://t.co/7tQOKtAgvV;en;2023-03-28 08:03:55+00:00;2023-03-28 09:33:51.888204+00:00;0;0;106;0
1640625744689917952;"RT @ahn_honeyy: GD at pfw for chanel 
GD for vogue  
GD for harper’s bazaar
GD 4th collaboration with nike
GD x nike for clothing line
GD w…";en;2023-03-28 08:03:53+00:00;2023-03-28 09:33:51.888204+00:00;0;0;14;0
1640625730571624448;RT @spotyfrase: eladio carrion / coco chanel https://t.co/d7ediWmPjC;es;2023-03-28 08:03:50+00:00;2023-03-28 09:33:51.888204+00:00;0;0;1155;0
1640625707457085440;RT @bobohuri: wearing chanel outfit, wearing nike collab shoe, attending bmw launching. YOU'RE CRAZY https://t.co/lOodCgmnPt;en;2023-03-28 08:03:44+00:00;2023-03-28 09:33:51.888204+00:00;0;0;95;0
1640625695515656192;RT @SelectOutfit: baby blue chanel https://t.co/zuyZmfXiip;en;2023-03-28 08:03:41+00:00;2023-03-28 09:33:51.888204+00:00;0;0;1242;0
1640625666663284736;"RT @randyrahardiann: Ready SURABAYA
📍jakarta &amp; luar kota
Rsv https://t.co/9lUF0ztF4S
Tanggal 7-10 Open room daerah surabaya ya
Yuk isi slot…";in;2023-03-28 08:03:34+00:00;2023-03-28 09:33:51.888204+00:00;0;0;97;0
1640625665665011712;"マリー・ローランサンを通してみるパリのモードの遍歴をたどる展示なので、ファッションの歴史に興味がある人にも見てほしい。特にCHANEL好きな方。CHANELが何から始まったか、私は知らなかったです。
 #マリー・ローランサンとモード";ja;2023-03-28 08:03:34+00:00;2023-03-28 09:33:51.888204+00:00;0;0;0;0
1640625652545011713;RT @ChanelTSpain: Chanel se encuentra grabando su nuevo videoclip con el realizador y creativo audiovisual, Willy Rodríguez, que a lo largo…;es;2023-03-28 08:03:31+00:00;2023-03-28 09:33:51.888204+00:00;0;0;10;0
1640625635323158531;the fact that he is dressed casually in full chanel makes it so much funnier https://t.co/Nm8rMjTqJR;en;2023-03-28 08:03:27+00:00;2023-03-28 09:33:51.888204+00:00;0;0;0;0
1640625615874428928;"RT @society_pr10109: 🅾️042
@PedjuLendir
@TjapJagoeng
@AdrieneTemok
@GDSViral
@MufdaZH
@DeHariyaPutri
@slangbasah 
@BahanPercolian
@Indo_Tja…";en;2023-03-28 08:03:22+00:00;2023-03-28 09:33:51.888204+00:00;0;0;171;0
1640625612619681792;"RT @BasahSultan: 🅾️026
@PedjuLendir
@TjapJagoeng
@AdrieneTemok
@GDSViral
@MufdaZH
@DeHariyaPutri
@slangbasah 
@BahanPercolian
@Indo_Tjaanda…";en;2023-03-28 08:03:22+00:00;2023-03-28 09:33:51.888204+00:00;0;0;42;0
1640625612552384515;RT @spotyfrase: eladio carrion / coco chanel https://t.co/d7ediWmPjC;es;2023-03-28 08:03:22+00:00;2023-03-28 09:33:51.888204+00:00;0;0;1155;0
1640625593162272768;RT @kkbabyxxx: Join my telegram Chanel for all uncensored🖤🐱 https://t.co/KkxkbMdm4N https://t.co/j3vXPCZcDk;en;2023-03-28 08:03:17+00:00;2023-03-28 09:33:51.888204+00:00;0;0;52;0
1640625568738856960;"RT @Sanritsusha: #CHANEL #プルミエール の革紐交換。
たくさんのお問い合わせありがとうございます。
感謝の気持ちも込めまして、期間限定で #送料無料キャンペーン 開催します！
条件や詳細はHPをご覧ください↓
https://t.co/ul6sviYS…";ja;2023-03-28 08:03:11+00:00;2023-03-28 09:33:51.888204+00:00;0;0;1;0
1640625518956662790;"RT @Sanritsusha: CHANEL プルミエールの革紐交換
今回は春らしくオペラモーヴでの交換依頼🥰
三立舎ではプルミエール用の革紐を全部で5色ご用意しています。
ご相談はHPからお気軽にどうぞ。
→https://t.co/ul6sviYSyk https://t…";ja;2023-03-28 08:02:59+00:00;2023-03-28 09:33:51.888204+00:00;0;0;1;0
1640625517924843520;ついでにちょろちょろと寄り道したけど、明らかに以前より物欲が無い。CHANELの真っ赤なリップと必要に迫られていた名刺入れ買ったくらい。そんなにたくさんあれこれ買わなくても充実してるって良い。;ja;2023-03-28 08:02:59+00:00;2023-03-28 09:33:51.888204+00:00;1;0;0;0
1640625463075962881;RT @Altercdo6921: Chinupa ako nang seaman bago ako pina alis sa barko🍆🤤nakita nya kasi ako kagabi nag jajakol🍆💦kung paano ininum ang tamod…;tl;2023-03-28 08:02:46+00:00;2023-03-28 09:33:51.888204+00:00;0;0;7110;0
1640625408902332417;RT @AgntPineapple: Spotted Jennie’s promo as I’m headed outta Japan! #Blackpink #Jennie @CHANEL I think I squealed. https://t.co/p7NjW64Mae;en;2023-03-28 08:02:33+00:00;2023-03-28 09:33:51.888204+00:00;0;0;73;0
1640625399951654912;RT @swans_writes: HANG ON DO RENYANG HAVE MATCHING CHANEL JEWELLERY?????? AND THEY WORE THIS NECKLACE THE SAME WAY TOO??? https://t.co/vrtV…;en;2023-03-28 08:02:31+00:00;2023-03-28 09:33:51.888204+00:00;0;0;343;0
1640625384277377025;"RT @bellachintiya8: Avail order vid &amp; join chanel pribadi 🥰
Wa :+6289526038153
Tele : @lilyshit4
#wariamuda #wariahijab #shemaletopbot #vcs…";ht;2023-03-28 08:02:27+00:00;2023-03-28 09:33:51.888204+00:00;0;0;18;0
1640625362530074625;RT @CHNFILES: Chanhee wearing Chanel: a thread https://t.co/VI3fKwMX61;en;2023-03-28 08:02:22+00:00;2023-03-28 09:33:51.888204+00:00;0;0;300;0
1640625359543767040;RT @fairyissabey: renyang matching chanel jewellery https://t.co/7tQOKtAgvV;en;2023-03-28 08:02:21+00:00;2023-03-28 09:33:51.888204+00:00;0;0;106;0
1640625357882822658;"RT @axia_13th: Ang muling bakbakan Namin ni idol @Thommie05 
Napasigaw nlng SI idol nang ""Ang sarap"" 
Bayo sagad sabay halik 
Sarap

Avail…";tl;2023-03-28 08:02:21+00:00;2023-03-28 09:33:51.888204+00:00;0;0;257;0
1640625287636590593;RT @BritishVogue: #Blackpink's Jennie’s travel bag of choice? Chanel’s sweet vanity case. https://t.co/Q4FeB0igXE;en;2023-03-28 08:02:04+00:00;2023-03-28 09:33:51.888204+00:00;0;0;214;0
1640625271932895235;RT @bobohuri: wearing chanel outfit, wearing nike collab shoe, attending bmw launching. YOU'RE CRAZY https://t.co/lOodCgmnPt;en;2023-03-28 08:02:00+00:00;2023-03-28 09:33:51.888204+00:00;0;0;95;0
1640625269651443717;"“Fashion is not something that exists in dresses only. Fashion is in the sky, in the street; fashion has to do with ideas, the way we live, what is happening. – Coco Chanel";en;2023-03-28 08:02:00+00:00;2023-03-28 09:33:51.888204+00:00;0;1;1;0
1640625246188474368;"RT @pannchoa: G-dragon releases new photoshoot with Chanel
https://t.co/20xwjgGhtP https://t.co/Z4XGxXEE2J";en;2023-03-28 08:01:54+00:00;2023-03-28 09:33:51.903827+00:00;0;0;37;0
1640625223140769793;"RT @society_pr10109: 🅾️040
@PedjuLendir
@TjapJagoeng
@AdrieneTemok
@GDSViral
@MufdaZH
@DeHariyaPutri
@slangbasah 
@BahanPercolian
@Indo_Tja…";en;2023-03-28 08:01:49+00:00;2023-03-28 09:33:51.903827+00:00;0;0;385;0
1640625173245362178;@snehitm @sheetalmhatre1 Proof🤣🤣🤣 see the indian news chanel. It is not happen only once. Birlaji also asked to mute the loksabha. That's why I tell you in very first tweet ground reality is different;en;2023-03-28 08:01:37+00:00;2023-03-28 09:33:51.903827+00:00;1;0;0;0
1640625161639718912;RT @Altercdo6921: Yung tulog friends mo sa baba sa subrang libog mo nag jakol ka kahit alam mong na nonood yung jowa nang friends mo🍆👅sarap…;tl;2023-03-28 08:01:34+00:00;2023-03-28 09:33:51.903827+00:00;0;0;3259;0
1640625157839503361;@chanel_sola They think Mpho is stupid;en;2023-03-28 08:01:33+00:00;2023-03-28 09:33:51.903827+00:00;0;0;0;0
1640625131478188032;"If the trip wasn’t dreamy enough, you topped it off with this gift. I don’t often get silent but you managed it. Thank you T ❤️ I absolutely adore it. 

#chanel #gift #fmty https://t.co/YTRdNPF5Gd";en;2023-03-28 08:01:27+00:00;2023-03-28 09:33:51.903827+00:00;1;2;0;0
1640625086943076355;@AKamrial @NaeemDrigh Acha acha sorry ma samjha Imran Riaz sabir shakir chanel per program ki pay lta ha wo Allah wasta karta ha sorry mjy nahi pata tha;in;2023-03-28 08:01:16+00:00;2023-03-28 09:33:51.903827+00:00;2;0;0;0
1640625077053186048;"RT @FerlinaUkhti: 🅾️039
@PedjuLendir
@TjapJagoeng
@AdrieneTemok
@GDSViral
@MufdaZH
@DeHariyaPutri
@slangbasah 
@BahanPercolian
@Indo_Tjaand…";en;2023-03-28 08:01:14+00:00;2023-03-28 09:33:51.903827+00:00;0;0;65;0
1640625033096704000;RT @Jenniestanlovu2: another one (korean youtuber) doing Jennie chanel bandage look and hair https://t.co/nbkqjyBppa;en;2023-03-28 08:01:03+00:00;2023-03-28 09:33:51.903827+00:00;0;0;70;0
1640625020153090048;ฉันกำลังขาย กางเกงขาสั้น Chanel ผ้... ที่ Shopee ในราคาสุดพิเศษเพียง ฿590 ซื้อเลยที่ https://t.co/HG72sCzG0J #ShopeeTH https://t.co/gdqNlBv4XN;th;2023-03-28 08:01:00+00:00;2023-03-28 09:33:51.903827+00:00;0;0;0;0
1640624994505064450;RT @mrrrrvip: JOIN AKSES VIDEO TELEGRAM CHANEL https://t.co/IV2s4n8nGT https://t.co/ooclIuQTF8;et;2023-03-28 08:00:54+00:00;2023-03-28 09:33:51.903827+00:00;0;0;187;0
1640624940788469761;"☘⭐️#ブランド小物 ☘Decor@Luxury&amp;Smile 💖👑
#CHANEL  #シャネルアクセサリー #chanel  #louisvitton  #hermes  #gucci  #fendi  #celine  #シャネル  #ルイヴィトン  #エルメス  #グッチ  #フェンディ  #セリーヌ  #ブランド #ディオール #dior #ヴィトン https://t.co/MtjRDXMjTI";en;2023-03-28 08:00:41+00:00;2023-03-28 09:33:51.903827+00:00;0;0;0;0
1640624845431136257;"バブルが終わる
ポルシェのキーがないのよ
大きな瞳にストレートの髪
黒いカクテルドレスから
覗く膝小僧は小さくてキュート
バーキンを逆さまにまるで宝石箱
CHANEL　Dior　GUCCI
育ちの良さそうな彼が
僕のポケットにあったよ
息を吐きディナーよと彼女
派手にエンジンが鳴く https://t.co/ExljLz8X9B";ja;2023-03-28 08:00:19+00:00;2023-03-28 09:33:51.903827+00:00;0;40;3;0
1640624839538118656;RT @styleofrensung: chanel bracelet🤔 https://t.co/4DzwG6yXt1;en;2023-03-28 08:00:17+00:00;2023-03-28 09:33:51.903827+00:00;0;0;141;0
